website,name,price,rating,discount,link
Jumia,Wired Earphone With IPhone Port Bluetooth With Microphone Noise Cancelling Phone Call And Voice Control Compatible With All IPhones,EGP 169.68,4.3 out of 5,No discount found,https://www.jumia.com.eg/generic-wired-earphone-with-iphone-port-bluetooth-with-microphone-noise-cancelling-phone-call-and-voice-control-compatible-with-all-iphones-27337055.html
Jumia,Waterproof Phone Case For Mobile Phones,EGP 74.99,5 out of 5,52%,https://www.jumia.com.eg/waterproof-phone-case-for-mobile-phones-generic-mpg3274391.html
Jumia,Oraimo Airpods Freepods 3C - Black + Airpods Case 3C Freebods Gift,"EGP 1,199.00",5 out of 5,23%,https://www.jumia.com.eg/oraimo-airpods-freepods-3c-black-airpods-case-3c-freebods-gift-132100665.html
Jumia,Samsung 25W USB-C Fast Charging Wall Charger,EGP 460.00,4.5 out of 5,56%,https://www.jumia.com.eg/samsung-25w-usb-c-fast-charging-wall-charger-61809147.html
Jumia,Celebrat G6 Original -High Fidelity Stereo Sound Earphones - White,EGP 110.00,4.2 out of 5,29%,https://www.jumia.com.eg/g6-high-fidelity-stereo-sound-earphones-white-celebrat-mpg774973.html
Jumia,Samsung Galaxy S24 FE Mobile Phone – Dual SIM – 5G – 256GB – 8GB RAM – Gray,"EGP 33,999.00",5 out of 5,Official Store,https://www.jumia.com.eg/samsung-galaxy-s24-fe-mobile-phone-dual-sim-5g-256gb-8gb-ram-gray-133517798.html
Jumia,"Earldom Charging Cable 3 In 1 (EC-IMC031) Fast Charging 3A - Type C, Micro, IPhone + EL TERND Bag",EGP 109.80,3.8 out of 5,No discount found,https://www.jumia.com.eg/earldom-charging-cable-3-in-1-ec-imc031-fast-charging-3a-type-c-micro-iphone-el-ternd-bag-113919437.html
Jumia,Ten Tech Transparent Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For Xiaomi Redmi Note 8 Pro – Transparent,EGP 79.99,4.8 out of 5,33%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-xiaomi-redmi-note-8-pro-transparent-51547987.html
Jumia,Motorola Moto G35 Full Protection Case Visa Card & Slider Camera Cover,EGP 295.00,4.5 out of 5,26%,https://www.jumia.com.eg/generic-motorola-moto-g35-full-protection-case-visa-card-slider-camera-cover-133344264.html
Jumia,Waterproof Phone Case For Mobile Phones - ORANGE,EGP 43.00,4.6 out of 5,49%,https://www.jumia.com.eg/generic-waterproof-phone-case-for-mobile-phones-orange-21965475.html
Jumia,45W Fast Charger With Two Ports (USB + Type-C) + 2 Type-C And Micro Charging Cables,EGP 265.00,4.7 out of 5,No discount found,https://www.jumia.com.eg/generic-45w-fast-charger-with-two-ports-usb-type-c-2-type-c-and-micro-charging-cables-132526125.html
Jumia,Realme 12+ / Realme 12 4G 3In1 360° Full Protection Case With Camera Shield Cover - Black / Red,EGP 129.00,4.8 out of 5,68%,https://www.jumia.com.eg/gkk-realme-12-realme-12-4g-3in1-360-full-protection-case-with-camera-shield-cover-black-red-128123569.html
Jumia,"Realme C67 Transparent Anti Fall Shockproof Case Full Protection Cover with Camera Sheild, Clear With Back Frame",EGP 149.00,4.9 out of 5,63%,https://www.jumia.com.eg/generic-realme-c67-transparent-anti-fall-shockproof-case-full-protection-cover-with-camera-sheild-clear-with-back-frame-128782565.html
Jumia,"R1 Portable Selfie Stick, Bluetooth Tripod",EGP 159.00,5 out of 5,36%,https://www.jumia.com.eg/generic-r1-portable-selfie-stick-bluetooth-tripod-130661778.html
Jumia,Privacy Screen Protector Full Curve For Honor 400 - 0 - Black,EGP 124.00,No rating found,No discount found,https://www.jumia.com.eg/generic-privacy-screen-protector-full-curve-for-honor-400-0-black-133571504.html
Jumia,"360°Rotating Phone Holder for Desk, Portable & Foldable Cell Phone Stand for Office & Kitchen, Adjustable Tablet Stand for All Mobile Phones, iPhone, iPad (Black)",EGP 110.00,4.7 out of 5,45%,https://www.jumia.com.eg/360rotating-phone-holder-for-desk-portable-foldable-cell-phone-stand-for-office-kitchen-adjustable-tablet-stand-for-all-mobile-phones-iphone-ipad-black-generic-mpg3847303.html
Jumia,Mi Redmi Buds 6 Play - White,EGP 690.00,5 out of 5,17%,https://www.jumia.com.eg/mi-redmi-buds-6-play-white-118314181.html
Jumia,Redmi Note 13 Pro 4G Hummer Full Protection Slim Case With Kickstand & Camera Shield Cover - Black,EGP 149.00,5 out of 5,63%,https://www.jumia.com.eg/generic-redmi-note-13-pro-4g-hummer-full-protection-slim-case-with-kickstand-camera-shield-cover-black-130241885.html
Jumia,"Iphone 15 Full Protection Case With Card Bag, Metal Ring & Slider Camera Cover",EGP 175.00,5 out of 5,56%,https://www.jumia.com.eg/generic-iphone-15-full-protection-case-with-card-bag-metal-ring-slider-camera-cover-133353029.html
Jumia,Iphone Charger Head - 20w - Type-C Port - White,EGP 109.80,4.3 out of 5,No discount found,https://www.jumia.com.eg/usb-c-20w-power-adapter-charger-general-mpg784505.html
Jumia,"JOY ROOM JR-DR01 Passive Touch Screen Stylus Pen For Ios, Android, Windows Smart Phone - Black",EGP 195.00,3.7 out of 5,35%,https://www.jumia.com.eg/joy-room-jr-dr01-passive-touch-screen-stylus-pen-for-ios-android-windows-smart-phone-black-95289398.html
Jumia,MJ26 26cm RGB LED Ring Light With Phone Clip + 210 CM Adjustable Tripod Stand Gigahertz,EGP 292.50,4.3 out of 5,10%,https://www.jumia.com.eg/mj26-26cm-rgb-led-ring-light-with-phone-clip-210-cm-adjustable-tripod-stand-gigahertz-generic-mpg814666.html
Jumia,"Haino Teko Elegant Women’s Smartwatch G10 Mini - Rose Gold Chain, Multiple Straps, And Jewelry Set.","EGP 1,699.00",4.2 out of 5,43%,https://www.jumia.com.eg/haino-teko-elegant-womens-smartwatch-g10-mini-rose-gold-chain-multiple-straps-and-jewelry-set.-108594791.html
Jumia,"DN Technology Case For Samsung Galaxy Tab A9 Plus Case (11 Inch Tablet Case 2023) 360° Rotating Smart Folio Cover For Samsung Tab A9 Plus 11 Inch (SM-X210, SM-X215, SM-X216) (BLUE)",EGP 375.00,No rating found,No discount found,https://www.jumia.com.eg/generic-dn-technology-case-for-samsung-galaxy-tab-a9-plus-case-11-inch-tablet-case-2023-360-rotating-smart-folio-cover-for-samsung-tab-a9-plus-11-inch-sm-x210-sm-x215-sm-x216-blue-132104607.html
Jumia,Go Shopping For Samsung Galaxy A56/A36 Clear Case – Non-Yellowing – Anti-Drop And Shockproof – Compatible With MagSafe Magnetic – Slim Phone Cover For Samsung A56/A36 5G (Clear),EGP 165.00,3 out of 5,28%,https://www.jumia.com.eg/generic-go-shopping-for-samsung-galaxy-a56a36-clear-case-non-yellowing-anti-drop-and-shockproof-compatible-with-magsafe-magnetic-slim-phone-cover-for-samsung-a56a36-5g-clear-132353124.html
Jumia,"Ten Tech Magnetic Clear Case Designed For IPhone 11 – Compatible With MagSafe Charger, Support Magnetic Car Mount Wireless Charging, Soft Press Buttons Scratch Resistant",EGP 105.00,4.1 out of 5,42%,https://www.jumia.com.eg/generic-ten-tech-magnetic-clear-case-designed-for-iphone-11-compatible-with-magsafe-charger-support-magnetic-car-mount-wireless-charging-soft-press-buttons-scratch-resistant-48152361.html
Jumia,desktop mobile phone folding stand,EGP 99.00,5 out of 5,43%,https://www.jumia.com.eg/generic-desktop-mobile-phone-folding-stand-129261567.html
Jumia,P47 Wireless Headphones - Black,EGP 168.30,4 out of 5,14%,https://www.jumia.com.eg/p47-wireless-headphones-black-p47-mpg737973.html
Jumia,desktop moile phone metal 360 rotating,EGP 98.10,4.2 out of 5,42%,https://www.jumia.com.eg/generic-desktop-moile-phone-metal-360-rotating-129141944.html
Jumia,PUBG AK-16 Alloy Controller with L1 R1 Trigger and Aim Button Compatible with All Smartphones up to 6.5 inch Smartphone Infrared,EGP 199.00,1 out of 5,60%,https://www.jumia.com.eg/generic-pubg-ak-16-alloy-controller-with-l1-r1-trigger-and-aim-button-compatible-with-all-smartphones-up-to-6.5-inch-smartphone-infrared-127568462.html
Jumia,"Mobile Game Controller with Shooting Aim Buttons and Sensitive Stick PUBG Mobile Game Triggers for iOS, Android, Mac All Device Sizes",EGP 249.00,No rating found,45%,https://www.jumia.com.eg/generic-mobile-game-controller-with-shooting-aim-buttons-and-sensitive-stick-pubg-mobile-game-triggers-for-ios-android-mac-all-device-sizes-133012503.html
Jumia,M28 Original Wireless Ear Phones With Power Bank-Black +Free Mobile Holder,EGP 280.00,3.9 out of 5,37%,https://www.jumia.com.eg/generic-m28-original-wireless-ear-phones-with-power-bank-black-free-mobile-holder-49114473.html
Jumia,Matrix M10-10000mAh Power Bank Fast Charging 22.5W- Built-in Cables,EGP 850.00,5 out of 5,No discount found,https://www.jumia.com.eg/matrix-m10-10000mah-power-bank-fast-charging-22.5w-built-in-cables-130879362.html
Jumia,Matrix M10-10000mAh Power Bank Fast Charging 22.5W- Built-in Cables,EGP 850.00,5 out of 5,No discount found,https://www.jumia.com.eg/matrix-m10-10000mah-power-bank-fast-charging-22.5w-built-in-cables-130879362.html
Jumia,"4 In 1 Convertible Metal Fast Data Cable, Braided Cable 65W 3.9ft USB C USB A, Multiple Charging Cable For IPhone/iPad/MacBook Pro/Airpods/Samsung/Android (1M)",EGP 99.00,4.8 out of 5,60%,https://www.jumia.com.eg/generic-4-in-1-convertible-metal-fast-data-cable-braided-cable-65w-3.9ft-usb-c-usb-a-multiple-charging-cable-for-iphoneipadmacbook-proairpodssamsungandroid-1m-130079061.html
Jumia,Samsung Galaxy A34 Wallet Cover Transperent Case,EGP 85.00,4.2 out of 5,58%,https://www.jumia.com.eg/generic-samsung-galaxy-a34-wallet-cover-transperent-case-50805248.html
Jumia,Xiaomi Mibro Lite 2 Anti-Scratch HD Clear Soft Film Screen Protector,EGP 75.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-xiaomi-mibro-lite-2-anti-scratch-hd-clear-soft-film-screen-protector-104728844.html
Jumia,Soundcore V20i - Open-Ear Earbuds  - White,"EGP 1,550.00",4.4 out of 5,18%,https://www.jumia.com.eg/soundcore-v20i-open-ear-earbuds-white-121870989.html
Jumia,"High Quality Tempered Glass Screen Protector,  Against Shocks And Sharp Scratches, Covers From Edge To Edge, Compatible Samsung Galaxy A16 / Samsung Galaxy A26 - BLACK",EGP 89.00,5 out of 5,No discount found,https://www.jumia.com.eg/generic-high-quality-tempered-glass-screen-protector-against-shocks-and-sharp-scratches-covers-from-edge-to-edge-compatible-samsung-galaxy-a16-samsung-galaxy-a26-black-132341971.html
Jumia,"OPPO Reno 13 Full Protection Case Visa Card Slot, Metal Ring & Slider Camera Cover, Black",EGP 149.00,4 out of 5,63%,https://www.jumia.com.eg/generic-oppo-reno-13-full-protection-case-visa-card-slot-metal-ring-slider-camera-cover-black-133416113.html
Jumia,Geekery N-Runner 1 Sports Inspirer Bluetooth Headphone -lighting Cable -Touch Control-anti Falling,EGP 249.00,1 out of 5,67%,https://www.jumia.com.eg/geekery-n-runner-1-sports-inspirer-bluetooth-headphone-lighting-cable-touch-control-anti-falling-38473504.html
Jumia,Privacy Screen Protector Anti-Spy Tempered Glass Film 9H Hardness Scratch Resistant Bubble Free Anti Spy Tempered Glass Screen Protector For (iPhone Xsmax - 11 Pro Max),EGP 140.00,No rating found,No discount found,https://www.jumia.com.eg/generic-privacy-screen-protector-anti-spy-tempered-glass-film-9h-hardness-scratch-resistant-bubble-free-anti-spy-tempered-glass-screen-protector-for-iphone-xsmax-11-pro-max-132576482.html
Jumia,"Super Vooc 65W Charger + Type-C Charging Cable - Compatible With Oppo, Realme, Reno Phones",EGP 239.38,4.3 out of 5,No discount found,https://www.jumia.com.eg/generic-super-vooc-65w-charger-type-c-charging-cable-compatible-with-oppo-realme-reno-phones-47137085.html
Jumia,Nabi Original Nabi Z7 Smart Watch For Kids -  ( Turquoise ),"EGP 1,099.90",3.5 out of 5,8%,https://www.jumia.com.eg/nabi-original-nabi-z7-smart-watch-for-kids-turquoise-54303276.html
Jumia,JOY ROOM S-CL020A11 JOYROOM  Nylon Type-C To Lightning 30W- 1.2m Cable - Black,EGP 210.00,5 out of 5,30%,https://www.jumia.com.eg/joy-room-s-cl020a11-joyroom-nylon-type-c-to-lightning-30w-1.2m-cable-black-84823451.html
Jumia,Konfulon Edge 10000mAh Power Bank,EGP 242.00,4.2 out of 5,31%,https://www.jumia.com.eg/edge-10000mah-power-bank-konfulon-mpg885995.html
Jumia,Oraimo FreePods Neo True Wireless Earbuds 50H Play Time Bluetooth TWS Earphone,EGP 819.00,No rating found,26%,https://www.jumia.com.eg/oraimo-freepods-neo-true-wireless-earbuds-50h-play-time-bluetooth-tws-earphone-126780045.html
Jumia,Celebrat C-H3-EU PD20W Charger Turbo 3.0 Technology - Safe Charging-100% Original - With Cable,EGP 239.00,4.2 out of 5,57%,https://www.jumia.com.eg/celebrat-c-h3-eu-pd20w-charger-turbo-3.0-technology-safe-charging-100-original-with-cable-111728167.html
Jumia,Infinix Smart 9 Dual SIM 4+4 GB RAM 128GB  4G - Sandstone Gold,"EGP 4,382.00",5 out of 5,56%,https://www.jumia.com.eg/mobile-smart-9-dual-sim-44gb-ram-128gb-4g-sandstone-gold-infinix-mpg3818274.html
Jumia,"SODO SD-1105/1104 Wireless Headset, Bluetooth V5.3 With External Microphone And Support SD Card (BROWN)",EGP 360.00,No rating found,52%,https://www.jumia.com.eg/sodo-sd-11051104-wireless-headset-bluetooth-v5.3-with-external-microphone-and-support-sd-card-brown-132057844.html
Jumia,Sunelan Mobile s10 dual SIM Blue+Gold,EGP 449.00,3.7 out of 5,50%,https://www.jumia.com.eg/sunelan-mobile-s10-dual-sim-bluegold-129977930.html
Jumia,"Magnetic Charging Cable For Orimo Watches OSW-16, OSW-16P, OSW-22N. Smart Watch Black",EGP 160.00,3.9 out of 5,20%,https://www.jumia.com.eg/generic-magnetic-charging-cable-for-orimo-watches-osw-16-osw-16p-osw-22n.-smart-watch-black-39920994.html
Jumia,Desktop Tablet Phone Holder Foldable Extend Phone Stand,EGP 79.00,3.8 out of 5,34%,https://www.jumia.com.eg/desktop-tablet-phone-holder-foldable-extend-phone-stand-generic-mpg858346.html
Jumia,Honor 400 Dual SIM 5G 256GB/12GB Mobile Phone - Midnight Black,"EGP 21,630.00",No rating found,17%,https://www.jumia.com.eg/honor-400-dual-sim-5g-256gb12gb-mobile-phone-midnight-black-132999133.html
Jumia,Motorola G85 mobile phone Dual SIM 5G 256GB/12GB - Urban Grey,"EGP 12,599.00",No rating found,36%,https://www.jumia.com.eg/motorola-g85-mobile-phone-dual-sim-5g-256gb12gb-urban-grey-130266045.html
Jumia,Nokia 105 - Dual SIM - Blue,EGP 879.00,No rating found,25%,https://www.jumia.com.eg/nokia-105-dual-sim-blue-129187757.html
Jumia,Earldom EC-166i PD20W Fast Charging USB-C To Lightening  Cable 8-Pin – 1000mm,EGP 79.00,4.2 out of 5,61%,https://www.jumia.com.eg/earldom-ec-166i-pd20w-fast-charging-usb-c-to-lightening-cable-8-pin-1000mm-111650736.html
Jumia,"Mobile Phone Silicone Suction Cup Holder, Non-Slip Pad, Hands-Free Mount Double Sided Phone Suction Holder Back of Phone Sticky Grip Multipurpose Suction Phone Case for Shower Mirror Car Selfies (5cm x 8cm) - Black",EGP 99.00,No rating found,75%,https://www.jumia.com.eg/generic-mobile-phone-silicone-suction-cup-holder-non-slip-pad-hands-free-mount-double-sided-phone-suction-holder-back-of-phone-sticky-grip-multipurpose-suction-phone-case-for-shower-mirror-car-selfies-5cm-x-8cm-black-133536126.html
Jumia,P47 Wireless Bluetooth Headphones - Black,EGP 198.00,3.7 out of 5,34%,https://www.jumia.com.eg/generic-p47-wireless-bluetooth-headphones-black-15775211.html
Jumia,Ten Tech Transparent Cover With Anti-shock Corners Made Of Heat-resistant Polyurethane For Samsung Galaxy S23 FE – Transparent,EGP 75.00,4.6 out of 5,50%,https://www.jumia.com.eg/generic-ten-tech-transparent-cover-with-anti-shock-corners-made-of-heat-resistant-polyurethane-for-samsung-galaxy-s23-fe-transparent-58199521.html
Jumia,SuperFast Charger 25W With Type-C Port + Type-C Charging Cable Suitable For Samsung Phones - White,EGP 209.80,3.8 out of 5,No discount found,https://www.jumia.com.eg/generic-superfast-charger-25w-with-type-c-port-type-c-charging-cable-suitable-for-samsung-phones-white-24222842.html
Jumia,22mm Silicone Strap With Magnetic Folding Buckle For Smart Watch Amazfit Pop 3R - Black,EGP 155.00,No rating found,48%,https://www.jumia.com.eg/generic-22mm-silicone-strap-with-magnetic-folding-buckle-for-smart-watch-amazfit-pop-3r-black-114592581.html
Jumia,Huawei Watch Fit 3 (Not Tempered Glass) Anti-Scratch HD Clear Soft Glass Film Screen Protector,EGP 75.00,No rating found,No discount found,https://www.jumia.com.eg/generic-huawei-watch-fit-3-not-tempered-glass-anti-scratch-hd-clear-soft-glass-film-screen-protector-133533787.html
Jumia,Kisonli A6 Bluetooth  Sport Headsets Foldable Gaming Headphones With Microphone,EGP 695.00,5 out of 5,23%,https://www.jumia.com.eg/kisonli-a6-bluetooth-sport-headsets-foldable-gaming-headphones-with-microphone-131443383.html
Jumia,"Case Compatible With Xiaomi Redmi 14C 4G/Poco C75, Cover Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners - Clear",EGP 110.00,4 out of 5,56%,https://www.jumia.com.eg/generic-case-compatible-with-xiaomi-redmi-14c-4gpoco-c75-cover-silicone-transparent-tpu-gorilla-anti-shock-protector-camera-shockproof-corners-clear-122364939.html
Jumia,"Topper Double-sided Strong Adhesive Leather Magnetic Finger Grip Holder For Mobile Phone, Vertical Horizontal Multifunctional Foldable/Used Finger Grip Holder And Stand For Mobile Watching(green)",EGP 88.00,5 out of 5,71%,https://www.jumia.com.eg/generic-topper-double-sided-strong-adhesive-leather-magnetic-finger-grip-holder-for-mobile-phone-vertical-horizontal-multifunctional-foldableused-finger-grip-holder-and-stand-for-mobile-watchinggreen-132140945.html
Jumia,"Top Store Transparent Case for Samsung Galaxy A56 5G, No Yellowing Military Standard Impact Resistant Transparent Scratch Resistant Mobile Phone Case Thin",EGP 110.00,No rating found,56%,https://www.jumia.com.eg/generic-top-store-transparent-case-for-samsung-galaxy-a56-5g-no-yellowing-military-standard-impact-resistant-transparent-scratch-resistant-mobile-phone-case-thin-133044023.html
Jumia,22mm Silicone Leather Replacement Strap Watchband For Huawei Watch GT4 Pro/GT4 46mm/GT Runner/Watch 4 Pro/Watch 4 Wristband Strap Replacement Bracelet For Huawei GT 3 46mm/GT 2 Pro - Camel Silver Buckle,EGP 300.00,4.4 out of 5,No discount found,https://www.jumia.com.eg/generic-22mm-silicone-leather-replacement-strap-watchband-for-huawei-watch-gt4-progt4-46mmgt-runnerwatch-4-prowatch-4-wristband-strap-replacement-bracelet-for-huawei-gt-3-46mmgt-2-pro-camel-silver-buckle-59831296.html
Jumia,"X8+Plus Ultra Smart Watch,Iphone, Android- Biggest Screen 49 MM,The Highest Resolution-Band Lock-Black",EGP 975.00,4.1 out of 5,68%,https://www.jumia.com.eg/generic-x8plus-ultra-smart-watchiphone-android-biggest-screen-49-mmthe-highest-resolution-band-lock-black-38437776.html
Jumia,"Anker Soundcore Select 4 Go Bluetooth Speaker, Ultra Portable, Up to 20 H Playtime, IP67 Waterproof and Dustproof, Floatable, Powerful Sound, Ideal for Indoors and Outdoors ,A31X11B1 - Black & Gold","EGP 1,250.00",5 out of 5,17%,https://www.jumia.com.eg/anker-soundcore-select-4-go-bluetooth-speaker-ultra-portable-up-to-20-h-playtime-ip67-waterproof-and-dustproof-floatable-powerful-sound-ideal-for-indoors-and-outdoors-a31x11b1-black-gold-123948969.html
Jumia,Majentik Power Bank MJ-13 10000 MAh,EGP 950.00,3.7 out of 5,37%,https://www.jumia.com.eg/majentik-power-bank-mj-13-10000-mah-119279475.html
Jumia,Pubg Full Hand Gaming Gloves With Free 2 Pubg Finger,EGP 110.00,No rating found,No discount found,https://www.jumia.com.eg/generic-pubg-full-hand-gaming-gloves-with-free-2-pubg-finger-132342212.html
Jumia,"Redmi Note 14 Pro+ 5G Full Protection Case With Visa Card Slot, Metal Ring & Slider Camera Cover",EGP 199.00,3 out of 5,43%,https://www.jumia.com.eg/generic-redmi-note-14-pro-5g-full-protection-case-with-visa-card-slot-metal-ring-slider-camera-cover-131002803.html
